,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR
,2,0,0,2016-06-13,MESALAZINA 1GR C/30 SOBRES GRANULADOS,1526
,2,0,0,2016-06-13,BUDESONIDA + FORMOTEROL 320MG/9MCG C/60 DOSIS (POLVO),802
,2,0,0,2016-06-13,TACROLIMUS 1MG C/50 TAB.,2894
,2,0,0,2016-06-13,BROMHIDRATO DE GALANTAMINA 8MG C/14 CAP.,1587
,2,0,0,2016-06-13,EPLERENONA 25MG C/30 TAB.,445
,2,0,0,2016-06-13,COLISTIMETATO DE SODIO 150MG FCO. AMP.,3013
,2,0,0,2016-06-13,EFAVIRENZ 600MG C/30 COMP.,1571
,2,0,0,2016-06-13,EMTRICITABINA + TENOFOVIR DISOPROXIL FUMARATO C/30 TAB.,854
,1,0,0,2016-06-13,SUBSALICILATO DE BISMUTO SUSP. FCO C/120ML,2868
,1,0,0,2016-06-13,DINITRATO DE ISOSORBIDA 5MG C/20 TAB.,2859
,1,0,0,2016-06-13,"NISTATINA 2,400,000UI SUSP. FCO. C/24ML",2846
,1,0,0,2016-06-13,DIMETICONA PANCREATINA 170MG/80MG C/30 GRAGEAS,1094
,1,0,0,2016-06-13,LACTULOSA + PARAFINA LIQUIDA + PARAFINA BLANCA GEL ORAL FCO. C/150GR,2968
,1,0,0,2016-06-13,DESOGESTREL 0.075MG C/28 TAB.,2225
,1,0,0,2016-06-13,WARFARINA SODICA 5MG C/30 TAB.,196
,1,0,0,2016-06-13,LIOFILIZADO ESTANDARIZADO DE LISADO BACTERIANOS INFANTIL 3.5MGS. C/10 CAP.,135
,1,0,0,2016-06-13,SALMETEROL + FLUTICASONA 50MCG/500MG FCO. C/60 DOSIS,2738
,1,0,0,2016-06-13,ESPIRONOLACTONA 100MG C/30 TAB.,2573
