STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ACIDO ASCORBICO 500MG C/100 TAB.,175,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,EFAVIRENZ 600MG C/30 COMP.,1571,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ARIPIPRAZOL 15MG C/10 TAB.,50,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,MESALAZINA 1GR C/14 SUP.,969,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,METOXALENO 10MG C/30 TAB.,963,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,PARECOXIB SODICO 40MG/2ML INY. C/2 AMP.,1481,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,HALOPERIDOL 2MG SOL. FCO. C/15ML,583,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,LANSOPRAZOL + CLARITROMICINA + AMOXICILINA 30/500/500MG C/7 BLISTER (2/2/4 CAP.),1284,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,BUDESONIDA 3MG C/50 CAP.,2904,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,HALOPERIDOL 10MG C/20 TAB.,1421,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,MOMETASONA 1% SOL. FCO. C/30ML,1660,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ACIDO ACEXAMICO 5GR/100GR UNGUENTO TUBO C/40GR,726,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,CITRATO DE SODIO + LAURILSULFOACETATO DE SODIO SUSP. CON 4 ENEMAS EN APLICADOR DESECHABLE DE 5,538,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,SERENOA REPENS 160MG C/40 CAP.,860,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,MESALAZINA 500MG C/10 SUP.,2970,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,CLORURO DE SODIO 5% SOL OFT. FCO. 10ML,416,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,SOMATROPINA 5MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,2999,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ATOMOXETINA 10MG C/14 CAP.,1034,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,MESALAZINA 1GR C/30 SOBRES GRANULADOS,1526,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ALFARE POLVO LATA C/400GR,2469,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,DICLOFENACO + CODEINA 50MG/50MG C/20 TAB.,2960,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,RIFAMPICINA + ISONIASIDA 200MG/150MG C/24 CAP.,732,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ELECTROLITOS ORALES SOL. GLUCOSA 20GR C/25 SOBRES,328,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,FLUDROCORTISONA 0.1MG C/100 TAB.,1316,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,FILGRASTIM 300MCG C/1 JER. PRECARGADA DE 1ML,2869,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,DIENOGEST 2MG C/28 TAB.,2961,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,CALCITRIOL CREMA UNGUENTO TUBO 0.3MG C/30GR,1268,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,GLICERINA + POLISORBAPO 1%/80al1% SOL. OFT. C/20 ENVASES UNIDOSIS DE 0.4ML,2251,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ENFAMIL SOYA FORMULA LACTEA LATA PVO 400GR,2584,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ACETAZOLAMIDA 250MG C/30 TAB.,3,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,HALOPERIDOL 5MG C/20 TAB.,584,,,,,,,,,,,,,,,,,,,1
,19,0,0,2016-07-06,POLICRESULENO 0.09 GR C/6 OVULOS,12,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,TROMANTADINA TUBO GEL C/10GR,878,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,DARBEPOETINA ALFA 300MCG JER. PRELLENADA,2984,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ENFAMIL PEMIUM 1 FORMULA LACTEA 1 PREMIUM LATA 400GR,347,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,CICLOSPORINA 0.1% GOTAS OFT. C/5ML,3011,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,NITROFURAL TARRO C/453.6GR,367,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,MALEATO DE ERGOMETRINA 0.2MG C/20 TAB.,344,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,INMUNOGLOBULINA ANTI-D VACUNA C/1 JER. PRELLENADA,2414,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,APIXABAN 5MG C/60 TAB.,3020,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,CIPROFLOXACINO SUSP. 250MG/5ML,245,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,DEXTRANOMERO FCO. C/25GR,1507,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,BUFLOMEDIL 150MG C/30 TAB.,508,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,HIALUNORATO DE SODIO + SULFATO DE CODROINTIN SOL. OFT.,1627,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,CICLOPIROX CREMA CUTANEA 20GR,2730,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,MESALAZINA 250MG C/30 SUP.,760,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ALCOHOL POLIVINILICO 14MG/ML SOL.OFT. C/15ML,7,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,PRUCALOPRIDA 2MG C/14 COMP.,2930,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,AZILSARTAN MEDOXOMILO 40MG C/28 TAB.,2946,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,NICERGOLINA 30MG C/20 GRAGEAS,767,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,CLINDAMICINA + KETOCONAZOL 800/100MG C/3 TAB. VAGINALES,1029,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,BROMURO DE IPRATROPIO 20MCG SUSP. AEROSOL C/200 DOSIS EN 10ML,62,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,CLORHIDRATO DE BETAXOLOL 2.5GR SUSP OFT.  C/5ML,121,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,ATOMOXETINA 18MG C/14 CAP.,804,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,FELODIPINO + METOPROLOL 5/47.5MG C/14 TAB.,1176,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,ACETATO DE CALCIO + SULFATO DE ALUMINIO C/12 SOBRES,280,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,BROMHIDRATO DE GALANTAMINA 8MG C/14 CAP.,1587,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,DIGOXINA 0.25MG C/60 TAB.,2816,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,BACLOFENO 10MG C/100 TAB.,2980,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,MICONAZOL 2% TUBO GEL ORAL C/78GR,259,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,HIERRO DEXTRAN 100MG/2ML SOL. INY. C/3 AMP.,425,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,MOXIFLOXACINO 0.5% SOL. OFT. FCO C/5ML,880,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,ORFENADRINA + PARACETAMOL 35MG/450MG C/50 TAB.,620,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,ROTIGOTINA 6MG C/14 PARCHES,2978,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,ESTRADIOL + NORGESTREL 2MG/0.5MG C/21 GRAGEAS (11 BLANCAS Y 10 COLOR),682,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,DARBEPOETINA ALFA 500MCG JER. PRELLENADA,2985,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,"ERITROPOYETINA HUMANA 50,000UI/10ML INY. C/1 AMP.",2717,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,FLUOCINULON ACETONIDA Y HIDROQUINONA + TITRTINOINA 4%/.05% CREMA C/15GR ,1285,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,CLINDAMICINA 75MG/5ML FCO. GRANULADO PARA 100ML,260,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,COMPLEJO B SOL. INY. FCO. C/10ML,189,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,METILFENIDATO 18MG C/30 TAB.,253,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,ONDANSETRON 8MG SOL. INY. C/3 AMP. DE 4ML,293,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,FOSFOMICINA 500MG C/12 CAP.,2242,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,VALPROATO DE MAGNESIO 200MG/1ML SUSP. FCO C/40ML,2839,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,"PENICILINA CLEMIZOL + BENCILPENICILINA SODICA 1,000,000UI + 1 AMP. DE DILUYENTE",26,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,LEUPRORELINA 22.5MG C/1 AMP.,2911,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,TESTOSTERONA + ESTRADIOL 100MG/5MG C/1 JER. PRELLENADA,266,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,TOCILIZUMAB 200MG/10ML SOL. INY. C/1 AMP.,2892,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,CLORURO DE SODIO 5% UNGUENTO OFT. TUBO 5GR,417,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,"INTERFERON BETA-1a 30MCG (6,000,000 UI) C/1 JER. PRELLENADA",68,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,FLAVOXATO 200MG C/20 GRAGEAS,123,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,SULFONATO SODICO DE CARBAZOCROMO + VITAMINA K JARABE FCO C/200ML,413,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,ORCIPRENALINA 20MG C/30 TAB.,2007,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,DEXPANTENOL 5% TUBO GEL C/10GR,1006,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,TOXINA BOTULINICA TIPO-A 100MG C/1 AMP.,935,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-07-06,LIDOCAINA 10% AER C/115ML SPRAY,1438,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-07-06,PALIPERIDONA 75MG C/1 JER. PRELLENADA,2934,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,TRAVOPROST 40MCG SOL. OFT. FCO. C/2.5ML,830,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,CLINDAMICINA + PEROXIDO DE BENZOILO 5GR/100GR EN 100GR TUBO GEL C/30GR,449,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,ALPRAZOLAM 0.50MG C/30 TAB. (II),2779,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,ESTOLATO DE ERITROMICINA 500MG C/20 TAB.,1905,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,ERDOSTEINA 300MG C/20 CAP.,1820,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,ESTRADIOL + TRIMEGESTONA CONTINUO 1MG/.125MG C/28 GRAGEAS,842,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,SOMATROPINA 10MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3000,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,ADAPALENE 1% CREMA C/30GR,1552,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,ISOCONAZOL TUBO CREMA C/40GR Y 7 APLICADORES,433,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,DIMENHIDRINATO 50MG C/20 TAB.,2652,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,ACIDO ACEXAMICO + NEOMICINA UNGUENTO 5GR/0.4GR EN 100GR TUBO C/40GR,727,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,IMIQUIMOD SOBRES 250MG AL 5% C/12 SOBRES,15,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,ERDOSTEINA SOL. C/90ML,2963,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,DICLOXACILINA 250MG C/20 CAP.,85,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,FLUTICASONA 0.5MG/2ML C/10 AMP.,1069,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,CLIOQUINOL TUBO CREMA 30GR,2791,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,MALEATO DE TIMOLOL SOL. OFT. 5% C/15ML,451,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,NORFENILEFRINA SOL. GOTAS FCO. C/24ML,2,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,SUPLEMENTO DE AMINOACIDOS Y CALORIAS POLVO SOBRE C/110GR,1733,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,FOSFATO MONOSODICO 12GR + CIDRATO DE SODI ENEMA EVACUANTE C/133ML,378,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,WARFARINA SODICA 5MG C/30 TAB.,196,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,PIRACETAM 800MG C/30 TAB.,971,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,ACIDO VALPROICO 250MG C/30 CAP.,264,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,CLEBOPRIDA JBE. FCO. C/90ML,2671,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-07-06,LEVAMISOL 50MG C/2 TAB.,1536,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,CLORURO DE SODIO 10% SOL OFT. FCO. 10ML,415,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,CEFALEXINA 125MG/5ML SUSP.,1482,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,ACICLOVIR UNGUENTO OFTALMICO 3GR EN 100GR TUBO C/4.5GR,2767,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-07-06,CLONIDINA TAB. 0.1MG C/100,2792,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,KETOROLACO + TRAMADOL 10MG/25MG SUBLINGUAL C/4 TAB.,2656,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,METOTREXATO 2.5MG C/50 TAB.,2504,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,MINOCICLINA 100MG MICROGRANULOS C/10 CAP. ,552,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,AMINOFENAZONA + BUFENINA + DIFENILPIRALI SOL. GOTAS C/25ML,362,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,AZILSARTAN MEDOXOMILO + CLORTALIDONA 40/12.5 C/28 TAB.,2944,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,OLANZAPINA 5MG C/14 TAB.,599,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,CARVEDILOL 25MG C/14 TAB.,2594,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,BROMAZEPAM 3MG C/30 TAB.,588,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,LIOFILIZADO ESTANDARIZADO DE LISADOS BACTERIANOS CAPSULAS ADULTOS 7MG C/10 CAP.,1795,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,LACOSAMIDA 100MG C/28 TAB.,2990,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,ACIDO ASCORBICO + VITAMINA + VITAMINA C 1GR C/10 TAB.,2772,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,ISOCONAZOL 600MG C/1 OVULO,434,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,EMTRICITABINA + TENOFOVIR DISOPROXIL FUMARATO C/30 TAB.,854,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,"NISTATINA 2,400,000UI SUSP. FCO. C/24ML",2846,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,GLICOPIRRONIO + INDACATEROL C/30 CAP. INHALACION,3017,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,PREDNISOLONA 3.0MG/ML SOL. PED. C/120ML,1099,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,FORMULA LACTEA DE TERMINO DE 0 A 6 (ETAPA 1) LATA C/350GR,2739,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,CLORHIDRATO DE METILFENIDATO 36MG C/30TAB. (II),228,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,"INSULINA HUMANA RAPIDA 1,000UI FCO. C/10ML",2639,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,NITROFURAL POMADA TUBO C/85GR,368,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-07-06,INFLIXIMAB F.A. 100MG C/20ML,736,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,GALANTAMINA ER 16MG C/14 CAP.,2966,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-07-06,FUROSEMIDA 20MG C/36 TAB.,484,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,LORATADINA 5MG/5ML SOL. C/60ML,1885,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,CIPROFLOXACINO 250MG C/12 TAB,924,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,DICLOXACILINA 500MG C/20 CAP.,1510,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,MUPIROCINA UNGUENTO 2% TUBO C/15GR,2657,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,CLOPIDOGREL 75MG C/28 TAB.,692,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,CEFIXIMA 100MG/5ML SUSP. ORAL C/100ML,1135,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,ACIDO NALIDIXICO + FENAZOPIRIDINA 500MG/50MG C/20 TAB.,2775,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,DILTIAZEM 30MG C/30 COMPS.,2857,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,PLANTAGO OVATA + SENNA ANGUSTIFOLIA 2.71 GR/0.62 GR FCO. GRANULADO C/100GR,11,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,NITROFURANTOINA 100MG C/40 CAP.,546,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-07-06,MOXIFLOXACINO 400MG C/7 TAB.,86,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,LIDOCAINA + HIDROCORTISONA TUBO UNG. C/20GR y APLICADOR,2808,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-07-06,PERMETRINA EMULSION C/120 APLICACIONES,2481,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,NAPROXENO 250MG C /30 TAB.,643,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,CLORFENAMINA I 50MG JBE. FCO. C/60ML,1503,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,AMOXICILINA 250MG SUSP. C/75ML,24,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,CLINDAMICINA SOL. TOPICA FCO C/30ML,261,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,CLORANFENICOL 5MG/ML GOTAS OFT. C/15ML ,2726,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,ACIDO RETINOICO TUBO CREMA C/20GR,1432,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,CALAMINA LOCION FCO. 180ML,160,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,DILTIAZEM 60MG C/30 COMPS.,82,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,ACIDO MEFENAMICO 500MG C/20 TAB.,2773,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-07-06,INDACATEROL 150MG C/30 CAP.,2918,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,ESPIRONOLACTONA 25MG C/30 TAB.,2572,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,CLINDAMICINA 300MG C/2ML AMP.,238,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,ONDANSETRON 8MG C/10 TAB.,2843,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,KETOCONAZOL 200MG C/10 TAB.,2625,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,TRIMETOPRIMA + SULFAMETOXAZOL 40MG/200MG/5MG SUSP. FCO. C/120ML,2631,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,ACIDO ACETILSALICILICO 500MG C/20 TAB.,2768,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-07-06,CITICOLINA 500MG C/10 COMP.,2632,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-07-06,MEDROXIPROGESTERONA 10MG C/10 TAB.,1555,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,PREDNISONA 50MG C/20 TAB.,689,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,PROPRANOLOL 20MG C/24 TAB.,2976,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,CLORMADINONA + MESTRANOL 2MG/80MCG C/21 TAB.,764,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,CARBONATO DE LITIO 300MG C/50 TAB.,243,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,DEXAMETASONA + TOBRAMICINA UNGUENTO OFT. TUBO C/3.5GR,2676,,,,,,,,,,,,,,,,,,,
,11,0,0,2016-07-06,METRONIDAZOL 500MG C/10 OVULOS,2612,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-07-06,HIDROXOCABALAMINA TIAMINA PIRIDOXINA C/5 AMP. Y JER.,2861,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-07-06,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-07-06,POLIETILENGLICOL + BICAR. SODICO + CL SODIO + CL DE POTASIO POLVO 109.6GR C/4 SOBRES,623,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-07-06,BUPRENORFINA 30MG C/4 PARCHES (II),2758,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-07-06,SOMATROPINA 15MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3001,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-07-06,AMITRIPTILINA 25MG C/50 TAB.,84,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-07-06,NORFLOXACINO 400MG C/20 GRAGEAS,633,,,,,,,,,,,,,,,,,,,
,7,0,0,2016-07-06,MIRTAZAPINA 30MG C/12 TAB. DISP.,740,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,ALMOTRIPTAN 12.5MG C/2 COMP.,2942,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,ACIDO VALPROICO JARABE 250MG C/120ML,290,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,MOSAPRIDA 5MG C/30 COMP.,1656,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,LEVODOPA + CARBIDOPA + ENTACAPONA 200MG/100MG/25MG C/30 TAB.,564,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,TIBOLONA 2.5MG C/30 TAB.,2658,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,BETAMETASONA + GENTAMICINA TUBO CREMA C/30GR,276,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,CEFUROXIMA 250MG/5ML SUSP. C/50ML,2615,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,CIPROFLOXACINO SOL. OFT. GOTAS C/5ML,1493,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-07-06,INDOMETACINA 50MG C/28 CAP.,525,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-07-06,ENOXAPARINA SODICA 40MG/0.4ML C/2 JER.S PRELLENADAS,179,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,DIMENHIDRINATO JARABE FCO. C/120ML,284,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-07-06,ESPIRONOLACTONA 100MG C/30 TAB.,2573,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,NIFEDIPINO 10MG C/20 CAP.,2875,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,YODOPUVIDONA BUCOFARINGEO SOL. FCO. C/120ML ,793,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,"ACIDO ASCORBICO + VITAMINA A + ERGOCALCIFERO VIT. A,C,D SOL. GOTAS C/15ML",2770,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,PREDNISOLONA 100MG SOL. FCO. C/100ML,388,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-07-06,VERAPAMILO 180MG C/15 TAB.,275,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,OXCARBAZEPINA 600MG C/20 GRAGEAS,1724,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,DROPROPIZINA JARABE C/120ML,2230,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,LINEZOLID 600MG C/10 TAB.,1060,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,COLISTIMETATO DE SODIO 150MG FCO. AMP.,3013,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,VORICONAZOL 200MG C/14 TAB.,2429,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,NEOCATE POLVO C/400GR,2454,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-07-06,BETAMETASONA LOCION FCO. SUSP. C/100ML,119,,,,,,,,,,,,,,,,,,,
