STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR
,8,0,0,2016-01-22,ESTROGENOS CONJUGADOS 0.625MG C/42 TAB.,2855
,8,0,0,2016-01-22,COMPLEJO B SOL. INY. FCO. C/10ML,189
,8,0,0,2016-01-22,HALOPERIDOL 10MG C/20 TAB.,1421
,8,0,0,2016-01-22,LIDOCAINA + PRILOCAINA CREMA C/30GR.,1210
,8,0,0,2016-01-22,FLUTICASONA 50MCG SPRAY C/120 DOSIS ,2491
,8,0,0,2016-01-22,METILFENIDATO 18MG C/30 TAB.,253
,8,0,0,2016-01-22,ATOMOXETINA 10MG C/14 CAP.,1034
,7,0,0,2016-01-22,SERENOA REPENS 160MG C/40 CAP.,860
,7,0,0,2016-01-22,LEUPRORELINA 3.75MG C/1 AMP. DE 2ML,2821
,7,0,0,2016-01-22,FOSFOMICINA 500MG C/12 CAP.,2242
,7,0,0,2016-01-22,FLUOROMETOLONA 1% SOL. OFT. FCO. C/5ML,379
,7,0,0,2016-01-22,FINGOLIMOD 0.5MG C/28 CAP.,2925
,7,0,0,2016-01-22,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677
,7,0,0,2016-01-22,CIPROFLOXACINO SOL. OFT. GOTAS C/5ML,1493
,7,0,0,2016-01-22,ACICLOVIR TUBO CREMA C/5GR,2607
,7,0,0,2016-01-22,DILTIAZEM 90MG C/20 TAB.,28
,7,0,0,2016-01-22,DILTIAZEM 180MG LIB. PROL. C/12 TAB.,2818
,7,0,0,2016-01-22,FENITOINA SODICA SUSP. C/237ML,2833
,7,0,0,2016-01-22,"INTERFERON BETA-1a 30MCG (6,000,000 UI) C/1 JER. PRELLENADA",68
,7,0,0,2016-01-22,CICLOSPORINA DE GELATINA BLANDA 25MG C/50 CAP.,1114
,7,0,0,2016-01-22,FENOBARBITAL 100MG C/40 TAB. (II),579
,7,0,0,2016-01-22,"PENICILINA CLEMIZOL + BENCILPENICILINA SODICA 1,000,000UI + 1 AMP. DE DILUYENTE",26
,7,0,0,2016-01-22,GLICERINA + POLISORBAPO 1%/80al1% SOL. OFT. C/20 ENVASES UNIDOSIS DE 0.4ML,2251
,7,0,0,2016-01-22,NAFAZOLINA 5% SOL. OFT. GOTERO FCO. C/15ML ,2597
,7,0,0,2016-01-22,LOPINAVIR + RITONAVIR 200MG/50MG C/120 TAB.,1759
,6,0,0,2016-01-22, ACIDO SALICILICO + ACIDO LACTICO + SOL. 16.7%/0.167GR FCO. C/15ML ,297
,6,0,0,2016-01-22,LISURIDA 0.2MG C/28 TAB.,281
,6,0,0,2016-01-22,ALFARE POLVO LATA C/400GR,2469
,6,0,0,2016-01-22,RIFAMPICINA + ISONIASIDA 200MG/150MG C/24 CAP.,732
,6,0,0,2016-01-22,LEUPRORELINA 22.5MG C/1 AMP.,2911
,6,0,0,2016-01-22,FLUDROCORTISONA 0.1MG C/100 TAB.,1316
,6,0,0,2016-01-22,GLICERINA + CARBOXIMETILCELULOSA SODICA SOL. OFT. FCO. C/15ML,1376
,6,0,0,2016-01-22,AMPICILINA 250MG SUSP. C/60ML,2781
,6,0,0,2016-01-22,CAPECITABINA 500MG C/120 GRAGEAS,898
,6,0,0,2016-01-22,NILOTIMIB 200MG C/28 CAP.,2936
,6,0,0,2016-01-22,FURAZOLIDONA + CAOLIN Y PECTINA SUSP. C/120ML,2835
,6,0,0,2016-01-22,CLINDAMICINA + PEROXIDO DE BENZOILO 5GR/100GR EN 100GR TUBO GEL C/30GR,449
,6,0,0,2016-01-22,DIGOXINA 0.25MG C/60 TAB.,2816
,6,0,0,2016-01-22,SUBSALICILATO DE BISMUTO SUSP. FCO C/120ML,2868
,6,0,0,2016-01-22,RANITIDINA 40MG FCO C/30ML,1930
,6,0,0,2016-01-22,MESALAZINA 1GR C/14 SUP.,969
,6,0,0,2016-01-22,VALPROATO DE MAGNESIO 200MG/1ML SUSP. FCO C/40ML,2839
,6,0,0,2016-01-22,CLOBAZAM 10MG C/30 TAB.,581
,6,0,0,2016-01-22,DIENOGEST 2MG C/28 TAB.,2961
,6,0,0,2016-01-22,SIROLIMUS 1MG C/60 GRAGEAS,743
,4,0,0,2016-01-22,OCTREOTIDA LAR 20MG I.M. AMP.,2751
,4,0,0,2016-01-22,TOCILIZUMAB 200MG/10ML SOL. INY. C/1 AMP.,2892
,4,0,0,2016-01-22,DESMOPRESINA 10MCG C/25 DOSIS POR FCO SPRAY,2813
,4,0,0,2016-01-22,ITRACONAZOL + SECNIDAZOL C/12 CAP.,1370
,4,0,0,2016-01-22,BIMATOPROST + TIMOLOL 0.03%/0.05% SOL. OFT. C/3ML,1793
,4,0,0,2016-01-22,OXIBUTININA 100MG/100ML FCO C/120ML,614
,4,0,0,2016-01-22,BUDESONIDA 3MG C/50 CAP.,2904
,4,0,0,2016-01-22,CLORMADINONA 2MG C/20 TAB.,493
,4,0,0,2016-01-22,CARBAMAZEPINA SUSP. 2G/100ML,147
,4,0,0,2016-01-22,CITRATO DE POTASIO 1080MCG C/100 TAB.,2891
,4,0,0,2016-01-22,GLATIRAMER 20MG/ML SOL. INY. C/28 JER. PRELLENADA,224
,3,0,0,2016-01-22,DIMENHIDRINATO 25GR SUP. INF. C/5 SUPOSITORIOS,2651
,3,0,0,2016-01-22,ORCIPRENALINA 20MG C/30 TAB.,2007
,3,0,0,2016-01-22,DARBEPOETINA ALFA 300MCG JER. PRELLENADA,2984
,3,0,0,2016-01-22,ACIDO ZOLEDRONICO 4MG AMP. FCO. 5ML,907
,3,0,0,2016-01-22,OMALIZUMAB 150MG SOL. INY. C/1 AMP.,1366
,3,0,0,2016-01-22,PINDOLOL 5MG C/20 COMP.,873
,3,0,0,2016-01-22,GLICEROL SUP. PED. C/10,331
,3,0,0,2016-01-22,LAMIVUDINA + ZIDOVUDINA 150/300MG C/60 TAB.,188
,3,0,0,2016-01-22,ESTOLATO DE ERITROMICINA 500MG C/20 TAB.,1905
,3,0,0,2016-01-22,"NISTATINA 2,400,000UI SUSP. FCO. C/24ML",2846
,3,0,0,2016-01-22,ERITROMICINA 250MG/5ML SUSP. C/100ML,2564
,3,0,0,2016-01-22,CLINDAMICINA 75MG/5ML FCO. GRANULADO PARA 100ML,260
,3,0,0,2016-01-22,RITUXIMAB 500MG/50ML C/1,1193
,3,0,0,2016-01-22,TESTOSTERONA + ESTRADIOL 100MG/5MG C/1 JER. PRELLENADA,266
,3,0,0,2016-01-22,LISINA + MONOCLORHIDRATO POTASIO + CLORURO + BICARBONATO C/50 TAB. EFER.,254
,3,0,0,2016-01-22,ISONIAZIDA 100MG C/200 TAB.,2009
,2,0,0,2016-01-22,NITROFURAL TARRO C/453.6GR,367
,2,0,0,2016-01-22,CLOZAPINA 100MG C/30 TAB. (II),606
,2,0,0,2016-01-22,MALEATO DE ERGOMETRINA 0.2MG C/20 TAB.,344
,2,0,0,2016-01-22,BROMAZEPAM 6MG C/30 TAB.,1471
,2,0,0,2016-01-22,NILOTIMIB 200MG C/40 CAP.,3038
,2,0,0,2016-01-22,TOXINA BOTULINICA TIPO-A 100MG C/1 AMP.,935
,2,0,0,2016-01-22,BUFLOMEDIL 150MG C/30 TAB.,508
,2,0,0,2016-01-22,APIXABAN 5MG C/60 TAB.,3020
,2,0,0,2016-01-22,POLICRESULENO + CINCOCAINA 5GR/1GR/100GR UNGUENTO TUBO C/50GR,2975
,2,0,0,2016-01-22,PALIPERIDONA 75MG C/1 JER. PRELLENADA,2934
,2,0,0,2016-01-22,TALIDOMIDA 100MG C/50 TAB.,1076
,2,0,0,2016-01-22,MESALAZINA ENEMA 60ML C/3,2971
,2,0,0,2016-01-22,GALANTAMINA ER 16MG C/14 CAP.,2966
,2,0,0,2016-01-22,DENOSUMAB 60MG C/10ML,3021
,2,0,0,2016-01-22,HIPROMELOSA SOL. OFT GOTAS C/15ML,1437
,2,0,0,2016-01-22,TEOFILINA 100MG C/20 CAP.,2831
,2,0,0,2016-01-22,DICLOFENACO + CODEINA 50MG/50MG C/20 TAB.,2960
,2,0,0,2016-01-22,FOSFATO MONOSODICO 12GR + CIDRATO DE SODI ENEMA EVACUANTE C/133ML,378
,2,0,0,2016-01-22,CICLOPIROX CREMA CUTANEA 20GR,2730
,2,0,0,2016-01-22,BETAMETASONA LOCION FCO. SUSP. C/100ML,119
,2,0,0,2016-01-22,TICAGRELOR 90MG C/30 TAB.,3016
,2,0,0,2016-01-22,LEVODOPA + CARBIDOPA 250MG/25MG C/100 TAB.,576
,2,0,0,2016-01-22,CLORURO DE SODIO 5% UNG?ENTO OFT. TUBO 5GR,417
,2,0,0,2016-01-22,CALCITRIOL CREMA UNG?ENTO TUBO 0.3MG C/30GR,1268
,2,0,0,2016-01-22,NAPROXENO + PARACETAMOL 100MG/200MG C/5 SUP.,1153
,2,0,0,2016-01-22,CLORHIDRATO DE METILFENIDATO 30MG C/30 CAP. (II),998
,2,0,0,2016-01-22,FLAVOXATO 200MG C/20 GRAGEAS,123
,2,0,0,2016-01-22,APIXABAN 2.5MG C/60 TAB.,3019
,2,0,0,2016-01-22,SULFATO DE ATROPINA 1% SOL. OFT. FCO. C/15ML,40
,2,0,0,2016-01-22,BICALUTAMIDA 150MG C/28 TAB.,2753
,2,0,0,2016-01-22,MESALAZINA 250MG C/30 SUP.,760
,1,0,0,2016-01-22,MELFALAN 2MG C/25 TAB.,2906
,1,0,0,2016-01-22,ALCOHOL POLIVINILICO 14MG/ML SOL. OFT. C/10ML ,1434
,1,0,0,2016-01-22,CLORHIDRATO DE TRIHEXIFENIDILO 5MG C/50 TAB.,585
,1,0,0,2016-01-22,CLORPROMAZINA 25MG C/50 COMP. (III),522
,1,0,0,2016-01-22,LENALIDOMIDA 10MG CAP.,2991
,1,0,0,2016-01-22,DARUNAVIR 400MG C/60 TAB.,2986
,1,0,0,2016-01-22,RITONAVIR 100MG 2 FCO. C/84 CAP. ,2387
,1,0,0,2016-01-22,MARAVIROC 150MG C/60 TAB.,2992
,1,0,0,2016-01-22,DEFERASIROX 500MG C/28 COMP.,2921
,1,0,0,2016-01-22,FORMULA INFANTIL DE AISLADO NAN SOYA C/366GR,639
,1,0,0,2016-01-22,NORFLOXACINO 400MG C/20 GRAGEAS,633
,1,0,0,2016-01-22,LAMOTRIGINA 25MG C/28 TAB. DISP.,709
,1,0,0,2016-01-22,OXIMETAZOLINA + HIALURONATO DE SODIO OFTENO 1MG/0.125GR/0.5ML C/20 AMP.,1248
,1,0,0,2016-01-22,LINACLOTIDE .29MG C/30 CAP.,3023
,1,0,0,2016-01-22,HALOPERIDOL 2MG SOL. FCO. C/15ML,583
,1,0,0,2016-01-22,COLISTIMETATO DE SODIO 150MG FCO. AMP.,3013
,1,0,0,2016-01-22,MOMETASONA 1% SOL. FCO. C/30ML,1660
,1,0,0,2016-01-22,CITRATO DE SODIO + LAURILSULFOACETATO DE SODIO SUSP. CON 4 ENEMAS EN APLICADOR DESECHABLE DE 5,538
,1,0,0,2016-01-22,HIALUNORATO DE SODIO + SULFATO DE CODROINTIN SOL. OFT.,1627
,1,0,0,2016-01-22,NITROFURAL POMADA TUBO C/85GR,368
,1,0,0,2016-01-22,SOMATROPINA 5MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,2999
,1,0,0,2016-01-22,CICLOSPORINA 0.1% GOTAS OFT. C/5ML,3011
,1,0,0,2016-01-22,METILFENIDATO 20MG C/30 CAP.,1779
,1,0,0,2016-01-22,LIDOCAINA 10% AER C/115ML SPRAY,1438
,1,0,0,2016-01-22,DEXTRANOMERO FCO. C/25GR,1507
,1,0,0,2016-01-22,RALTEGRAVIR 400MG FCO. C/60 COMP.,2389
,1,0,0,2016-01-22,CICLOSPORINE A 50MG MICROEMULSION C/50 CAP.,761
,1,0,0,2016-01-22,ATAZANAVIR 300MG C/30 CAP.,2883
,1,0,0,2016-01-22,RADIOCARE CREMA C/150MG,2977
,1,0,0,2016-01-22,TOBRAMICINA SOL. P/NEB C/14 SOBRES Y C/U 4 AMP.,1545
,1,0,0,2016-01-22,ETRAVIRINA 100MG FCO. C/120 TAB.,2438
