,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,3,0,0,2016-04-15,CLORFENAMINA I 50MG JBE. FCO. C/60ML,1503,,,,,
,3,0,0,2016-04-15,CLORANFENICOL TUBO OFT. C/5GR,2674,,,,,
,2,0,0,2016-04-15,RITUXIMAB 500MG/50ML C/1,1193,,,,,
,2,0,0,2016-04-15,ETRAVIRINA 100MG FCO. C/120 TAB.,2438,,,,,
,2,0,0,2016-04-15,MICOFENOLATO SODICO 360MG C/120 TAB.,2822,,,,,
,2,0,0,2016-04-15,HIDROXIUREA 500 MG C/100 CAP,3034,,,,,
,2,0,0,2016-04-15,FLUOCINULON ACETONIDA Y HIDROQUINONA + TITRTINOINA 4%/.05% CREMA C/15GR ,1285,,,,,
,2,0,0,2016-04-15,ATOMOXETINA 40MG C/14 CAP.,807,,,,,
,2,0,0,2016-04-15,ESTRADIOL + TRIMEGESTONA SECUENCIAL 1MG/.250MG C/28 GRAGEAS,843,,,,,
,2,0,0,2016-04-15,FOSFOMICINA 500MG C/12 CAP.,2242,,,,,
,2,0,0,2016-04-15,CARBONATO DE LITIO 300MG C/50 TAB.,243,,,,,
,2,0,0,2016-04-15,CLOPIDOGREL 75MG C/28 TAB.,692,,,,,
,2,0,0,2016-04-15,ONDANSETRON 8MG SOL. INY. C/3 AMP. DE 4ML,293,,,,,
,2,0,0,2016-04-15,CEFALEXINA 125MG/5ML SUSP.,1482,,,,,
,2,0,0,2016-04-15,ALFAMETILDOPA 250MG C/30 TAB.,426,,,,,
,1,0,0,2016-04-15,GLATIRAMER 20MG/ML SOL. INY. C/28 JER. PRELLENADA,224,,,,,
,1,0,0,2016-04-15,ATAZANAVIR 300MG C/30 CAP.,2883,,,,,
,1,0,0,2016-04-15,SIROLIMUS 1MG C/60 GRAGEAS,743,,,,,
,1,0,0,2016-04-15,TOCILIZUMAB 80MG/4ML AMP.,2893,,,,,
,1,0,0,2016-04-15,APIXABAN 2.5MG C/60 TAB.,3019,,,,,
,1,0,0,2016-04-15,CLORHIDRATO DE METILFENIDATO 36MG C/30TAB. (II),228,,,,,
,1,0,0,2016-04-15,CALCITRIOL CREMA UNGUENTO TUBO 0.3MG C/30GR,1268,,,,,
,1,0,0,2016-04-15,RADIOCARE CREMA C/150MG,2977,,,,,
,1,0,0,2016-04-15,GATIFLOXACINA FCO. GOTERO C/5ML,1050,,,,,
,1,0,0,2016-04-15,FLAVOXATO 200MG C/20 GRAGEAS,123,,,,,
,1,0,0,2016-04-15,ENFAMIL SOYA FORMULA LACTEA LATA PVO 400GR,2584,,,,,
,1,0,0,2016-04-15,MISOPROSTOL 200MCG C/28 TAB.,194,,,,,
,1,0,0,2016-04-15,ACETAZOLAMIDA 250MG C/30 TAB.,3,,,,,
,1,0,0,2016-04-15,ENFAMIL PEMIUM 1 FORMULA LACTEA 1 PREMIUM LATA 400GR,347,,,,,
,1,0,0,2016-04-15,TROMANTADINA TUBO GEL C/10GR,878,,,,,
,1,0,0,2016-04-15,ORCIPRENALINA 20MG C/30 TAB.,2007,,,,,
,1,0,0,2016-04-15,NORFLOXACINO 400MG C/20 GRAGEAS,633,,,,,
,1,0,0,2016-04-15,ELECTROLITOS ORALES SOL. GLUCOSA 20GR C/25 SOBRES,328,,,,,
,1,0,0,2016-04-15,NITAZOXANIDA 500MG C/6 COMP.,2972,,,,,
,1,0,0,2016-04-15,ATENOLOL 100MG C/28 TAB.,849,,,,,
,1,0,0,2016-04-15,"ACIDO ASCORBICO + VITAMINA A + ERGOCALCIFERO VIT. A,C,D SOL. GOTAS C/15ML",2770,,,,,
,1,0,0,2016-04-15,CEFALOTINA 1GR SOL. INY. FCO. C/5ML AMP. DILUYENTE ,235,,,,,
,1,0,0,2016-04-15,ACEITE DE RICINO FCO. C/60ML,2684,,,,,
,1,0,0,2016-04-15,CEFTRIAXONA 500MG SOL. INY. ,1864,,,,,
