FORMATO DE REQUISICIÖN,,,,,,,,,,
(RAZON SOCIAL),,,,,,,,,,
,,,,,,,,,,
FOLIO:,,,,,,FECHA:,,,,
,,,,,,,,,,
DESTINO:,,,,,,ELABORADO POR:,,,,
ave,,,,,,carlos cantu,,,,
,,,,,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,GEN/PAT,UNIDAD EMPAQUE, PRECIO UNIDAD EMPAQUE ,
,202,0,0,14/09/2015,IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP.,187,,0,$0.00,$0.00
,24,0,0,14/09/2015,ISOCONAZOL 600MG C/1 OVULO,434,,0,$0.00,$0.00
,30,0,0,14/09/2015,ISOCONAZOL TUBO CREMA C/40GR Y 7 APLICADORES,433,,0,$0.00,$0.00
,5,0,0,14/09/2015,ISONIAZIDA 100MG C/200 TAB.,2009,,0,$0.00,$0.00
,43,0,0,14/09/2015,ISOTRETINOINA 10MG C/30 CAP.,2412,,0,$0.00,$0.00
,57,0,0,14/09/2015,ITOPRIDA 50MG C/30 TAB.,2747,,0,$0.00,$0.00
,22,0,0,14/09/2015,ITRACONAZOL + SECNIDAZOL C/12 CAP.,1370,,0,$0.00,$0.00
,97,0,0,14/09/2015,ITRACONAZOL 100MG C/15 CAP.,443,,0,$0.00,$0.00
,161,0,0,14/09/2015,IVERMECTINA 6MG C/2 TAB.,442,,0,$0.00,$0.00
,35,0,0,14/09/2015,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798,,0,$0.00,$0.00
,28,0,0,14/09/2015,KETANSERINA + METRONIDAZOL + MICONAZOL 36MG C/10 OVULOS,2245,,0,$0.00,$0.00
,57,0,0,14/09/2015,KETOCONAZOL 2/100ML SHAMPOO C/1,840,,0,$0.00,$0.00
,26,0,0,14/09/2015,KETOCONAZOL 200MG C/10 TAB.,2625,,0,$0.00,$0.00
,75,0,0,14/09/2015,KETOCONAZOL POLVO TALCO FCO. C/60GR,191,,0,$0.00,$0.00
,232,0,0,14/09/2015,KETOCONAZOL TUBO CREMA C/30GR,472,,0,$0.00,$0.00
,169,0,0,14/09/2015,KETOPROFENO 100MG C/15 CAP.,463,,0,$0.00,$0.00
,404,0,0,14/09/2015,KETOROLACO + TRAMADOL 10MG/25MG C/10 CAP.,2796,,0,$0.00,$0.00
,69,0,0,14/09/2015,KETOROLACO + TRAMADOL 10MG/25MG SUBLINGUAL C/4 TAB.,2656,,0,$0.00,$0.00
,300,0,0,14/09/2015,KETOROLACO 30MG SUBLINGUAL C/4 TAB.,1431,,0,$0.00,$0.00
,879,0,0,14/09/2015,KETOROLACO TROMETAMINA 10MG C/10 TAB.,2692,,0,$0.00,$0.00
,16,0,0,14/09/2015,LACOSAMIDA 100MG C/28 TAB.,2990,,0,$0.00,$0.00
,224,0,0,14/09/2015,LACTOBACILLUS CASEI VARIEDAD RHAMNOSUS 250MG C/12 CAP.,510,,0,$0.00,$0.00
,7,0,0,14/09/2015,LACTULOSA + PARAFINA LIQUIDA + PARAFINA BLANCA GEL ORAL FCO. C/150GR,2968,,0,$0.00,$0.00
,192,0,0,14/09/2015,LACTULOSA 66.66GR JARABE FCO. C/125ML,1881,,0,$0.00,$0.00
,2,0,0,14/09/2015,LAMIVUDINA + ZIDOVUDINA 150/300MG C/60 TAB.,188,,0,$0.00,$0.00
,8,0,0,14/09/2015,LAMOTRIGINA 25MG C/28 TAB. DISP.,709,,0,$0.00,$0.00
,232,0,0,14/09/2015,LAMOTRIGINA 50MG /28 TAB.,1774,,0,$0.00,$0.00
,6,0,0,14/09/2015,LANSOPRAZOL + CLARITROMICINA + AMOXICILINA 30/500/500MG C/7 BLISTER (2/2/4 CAP.),1284,,0,$0.00,$0.00
,47,0,0,14/09/2015,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862,,0,$0.00,$0.00
,91,0,0,14/09/2015,LEFLUNOMIDA 20MG C/30 COMP.,34,,0,$0.00,$0.00
,1,0,0,14/09/2015,LENALIDOMIDA 10MG CAP.,2991,,0,$0.00,$0.00
,2,0,0,14/09/2015,LETROZOL 2.5MG C/30 GRAGEAS,355,,0,$0.00,$0.00
,6,0,0,14/09/2015,LEUPRORELINA 22.5MG C/1 AMP.,2911,,0,$0.00,$0.00
,6,0,0,14/09/2015,LEUPRORELINA 3.75MG C/1 AMP. DE 2ML,2821,,0,$0.00,$0.00
,3,0,0,14/09/2015,LEVAMISOL 50MG C/2 TAB.,1536,,0,$0.00,$0.00
,204,0,0,14/09/2015,LEVETIRACETAM 500MG C/30 TAB.,469,,0,$0.00,$0.00
,12,0,0,14/09/2015,LEVETIRACETAM SOL. 100MG C/150ML,2023,,0,$0.00,$0.00
,225,0,0,14/09/2015,LEVOCETIRIZINA 5MG C/10 TAB.,2800,,0,$0.00,$0.00
,25,0,0,14/09/2015,LEVOCETIRIZINA GOTAS C/10ML,2736,,0,$0.00,$0.00
,47,0,0,14/09/2015,LEVODOPA + CARBIDOPA + ENTACAPONA 200MG/100MG/25MG C/30 TAB.,564,,0,$0.00,$0.00
,3,0,0,14/09/2015,LEVODOPA + CARBIDOPA 250MG/25MG C/100 TAB.,576,,0,$0.00,$0.00
,120,0,0,14/09/2015,LEVOFLOXACINO 500MG C/7 TAB.,2621,,0,$0.00,$0.00
,89,0,0,14/09/2015,LEVOFLOXACINO 750MG C/7 TAB.,2737,,0,$0.00,$0.00
,48,0,0,14/09/2015,LEVONORGESTREL + ETINILESTRADIOL 0.15MG/.03MG C/21 GRAGEAS,2693,,0,$0.00,$0.00
,80,0,0,14/09/2015,LEVOTIROXINA SODICA + LIOTIRONINA 100MCG/20MCG C/50 TAB.,622,,0,$0.00,$0.00
,479,0,0,14/09/2015,LEVOTIROXINA SODICA 100MCG C/50 TAB.,502,,0,$0.00,$0.00
,211,0,0,14/09/2015,LEVOTIROXINA SODICA 25MCG C/50 TAB.,343,,0,$0.00,$0.00
,294,0,0,14/09/2015,LEVOTIROXINA SODICA 50MCG C/50 TAB.,937,,0,$0.00,$0.00
,327,0,0,14/09/2015,LEVOTIROXINA SODICA 75MCG C/50 TAB.,938,,0,$0.00,$0.00
,26,0,0,14/09/2015,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,,0,$0.00,$0.00
,59,0,0,14/09/2015,LIDOCAINA + HIDROCORTISONA TUBO UNG. C/20GR y APLICADOR,2808,,0,$0.00,$0.00
,6,0,0,14/09/2015,LIDOCAINA + PRILOCAINA CREMA C/30GR.,1210,,0,$0.00,$0.00
,2,0,0,14/09/2015,LIDOCAINA 10% AER C/115ML SPRAY,1438,,0,$0.00,$0.00
,25,0,0,14/09/2015,LINACLOTIDE .29MG C/30 CAP.,3023,,0,$0.00,$0.00
,10,0,0,14/09/2015,LINEZOLID 600MG C/10 TAB.,1060,,0,$0.00,$0.00
,10,0,0,14/09/2015,LIOFILIZADO ESTANDARIZADO DE LISADO BACTERIANOS INFANTIL 3.5MGS. C/10 CAP.,135,,0,$0.00,$0.00
,16,0,0,14/09/2015,LIOFILIZADO ESTANDARIZADO DE LISADOS BACTERIANOS CAPSULAS ADULTOS 7MG C/10 CAP.,1795,,0,$0.00,$0.00
,27,0,0,14/09/2015,LIRAGLUTIDE 0.6MG FLEXPEN,2969,,0,$0.00,$0.00
,6,0,0,14/09/2015,LISINA + MONOCLORHIDRATO POTASIO + CLORURO + BICARBONATO C/50 TAB. EFER.,254,,0,$0.00,$0.00
,12,0,0,14/09/2015,LISURIDA 0.2MG C/28 TAB.,281,,0,$0.00,$0.00
,124,0,0,14/09/2015,LOPERAMIDA 2MG C/12 TAB.,515,,0,$0.00,$0.00
,6,0,0,14/09/2015,LOPINAVIR + RITONAVIR 200MG/50MG C/120 TAB.,1759,,0,$0.00,$0.00
,572,0,0,14/09/2015,LORATADINA + AMBROXOL 5MG/30MG/5ML JBE. C/120ML,376,,0,$0.00,$0.00
,303,0,0,14/09/2015,LORATADINA + BETAMETASONA 10MG/5MG SOL. C/60ML,2876,,0,$0.00,$0.00
,447,0,0,14/09/2015,LORATADINA + BETAMETASONA 5.0MG/0.25MG C/10 TAB.,1440,,0,$0.00,$0.00
,231,0,0,14/09/2015,LORATADINA + FENILEFRINA 5/30MG C/10 GRAGEAS,2845,,0,$0.00,$0.00
,254,0,0,14/09/2015,LORATADINA + FENILEFRINA SOL. INF. C/60ML,2618,,0,$0.00,$0.00
,370,0,0,14/09/2015,LORATADINA 10MG C/20 GRAGEAS,496,,0,$0.00,$0.00
,238,0,0,14/09/2015,LORATADINA 5MG/5ML SOL. C/60ML,1885,,0,$0.00,$0.00
,76,0,0,14/09/2015,LORAZEPAM 2MG C/40 TAB. (II),575,,0,$0.00,$0.00
,56,0,0,14/09/2015,L-ORNITINA + L-ASPARTATO 3GR C/10 SOBRES GRANULADOS,432,,0,$0.00,$0.00
,194,0,0,14/09/2015,LOSARTAN + HIDROCLOROTIAZIDA 50MG/12.5MG C/30 COMP.,2620,,0,$0.00,$0.00
,358,0,0,14/09/2015,LOSARTAN 50MG C/30 TAB.,2602,,0,$0.00,$0.00
,100,0,0,14/09/2015,L-TARTRATO DE TOLTERODINA 2MG C/28 TAB.,2863,,0,$0.00,$0.00
,38,0,0,14/09/2015,LUTENIA + ZEAXANTINA SUPLEMENTO ALIMENTICIO DE LIB PROLONGADA 57GR C/60 TAB.,926,,0,$0.00,$0.00
,375,0,0,14/09/2015,MAGALDRATO + DIMETICONA 8GR/1GR C/250ML,2591,,0,$0.00,$0.00
,51,0,0,14/09/2015,MALEATO DE CLORFENAMINA 4MG C/20 TAB.,1889,,0,$0.00,$0.00
,2,0,0,14/09/2015,MALEATO DE ERGOMETRINA 0.2MG C/20 TAB.,344,,0,$0.00,$0.00
,12,0,0,14/09/2015,MALEATO DE TIMOLOL SOL. OFT. 5% C/15ML,451,,0,$0.00,$0.00
,2,0,0,14/09/2015,MARAVIROC 300MG C/60 TAB.,2993,,0,$0.00,$0.00
,6,0,0,14/09/2015,MEBENDAZOL 100MG C/6 TAB.,2600,,0,$0.00,$0.00
,4,0,0,14/09/2015,MEBENDAZOL SUSP. FCO. C/30ML,2626,,0,$0.00,$0.00
,68,0,0,14/09/2015,MEBENDAZOL+ QUINFAMIDA 300MG/150MG C/2 TAB.,2601,,0,$0.00,$0.00
,36,0,0,14/09/2015,MECLIZINA + PIRIDOXINA + LIDOCAINA C/1 AMP.,2841,,0,$0.00,$0.00
,194,0,0,14/09/2015,MECLIZINA + PIRIDOXINA 25MG/50MG C/25 TAB.,2635,,0,$0.00,$0.00
,157,0,0,14/09/2015,MECLIZINA + PIRIDOXINA JARABE FCO. C/120ML,124,,0,$0.00,$0.00
,163,0,0,14/09/2015,MEDIAS ELASTICAS MED. COMP DEBAJO DE LA RODILLAS MATERIAL DE CURACION (MEDIANA),1893,,0,$0.00,$0.00
,22,0,0,14/09/2015,MEDROXIPROGESTERONA 10MG C/10 TAB.,1555,,0,$0.00,$0.00
,1,0,0,14/09/2015,MELFALAN 2MG C/25 TAB.,2906,,0,$0.00,$0.00
,452,0,0,14/09/2015,MELOXICAM 7.5MG C/14 TAB.,2623,,0,$0.00,$0.00
,317,0,0,14/09/2015,MELOXICAN + METOCARBAMOL 15MG/215MG C/10 CAP.,2801,,0,$0.00,$0.00
,65,0,0,14/09/2015,MEMANTINA 10MG C/28 TAB.,83,,0,$0.00,$0.00
,10,0,0,14/09/2015,MESALAZINA 1GR C/14 SUP.,969,,0,$0.00,$0.00
,12,0,0,14/09/2015,MESALAZINA 1GR C/30 SOBRES GRANULADOS,1526,,0,$0.00,$0.00
,3,0,0,14/09/2015,MESALAZINA 250MG C/30 SUP.,760,,0,$0.00,$0.00
,16,0,0,14/09/2015,MESALAZINA 500MG C/10 SUP.,2970,,0,$0.00,$0.00
,105,0,0,14/09/2015,MESALAZINA 500MG C/40 GRAGEAS,1533,,0,$0.00,$0.00
,6,0,0,14/09/2015,MESILATO DE IMATINIB 100MG C/60 CAP.,1246,,0,$0.00,$0.00
,2,0,0,14/09/2015,MESILATO DE ZIPRASIDONA 60MG C/28 CAP.,400,,0,$0.00,$0.00
,373,0,0,14/09/2015,METACARBAMOL + PARACETAMOL 400/350MG C/30 TAB.,201,,0,$0.00,$0.00
,52,0,0,14/09/2015,METFORMINA + GLIBENCLAMIDA 500MG/2.5MG C/30 TAB.,2616,,0,$0.00,$0.00
,61,0,0,14/09/2015,METFORMINA + GLIBENCLAMIDA 500MG/5MG C/60 TAB.,1867,,0,$0.00,$0.00
,161,0,0,14/09/2015,METFORMINA + VILDAGLIPTINA 50MG/500MG C/30 COMP. RECUBIERTOS,1968,,0,$0.00,$0.00
,127,0,0,14/09/2015,METFORMINA 1GR C/30 TAB.,2872,,0,$0.00,$0.00
,471,0,0,14/09/2015,METFORMINA 500MG C/30 TAB.,310,,0,$0.00,$0.00
,353,0,0,14/09/2015,METFORMINA 750MG LIB. PROL. C/30 TAB.,2711,,0,$0.00,$0.00
,641,0,0,14/09/2015,METFORMINA 850MG C/30 TAB.,1897,,0,$0.00,$0.00
,8,0,0,14/09/2015,METILFENIDATO 18MG C/30 TAB.,253,,0,$0.00,$0.00
,3,0,0,14/09/2015,METILFENIDATO 20MG C/30 CAP.,1779,,0,$0.00,$0.00
,2,0,0,14/09/2015,METILPREDNISOLONA 40MG/ML SUSP. INY. C/1 AMP.,2765,,0,$0.00,$0.00
,81,0,0,14/09/2015,METOCLOPRAMIDA 10MG C/20 TAB.,565,,0,$0.00,$0.00
,199,0,0,14/09/2015,METOPROLOL 100MG C/20 TAB.,2627,,0,$0.00,$0.00
,65,0,0,14/09/2015,METOTREXATO 2.5MG C/50 TAB.,2504,,0,$0.00,$0.00
,159,0,0,14/09/2015,METOTREXATO 50/2ML SOL. INY. C/1 AMP.,847,,0,$0.00,$0.00
,41,0,0,14/09/2015,METRONIDAZOL .75% TUBO GEL C/30GR,567,,0,$0.00,$0.00
,67,0,0,14/09/2015,METRONIDAZOL + MICONAZOL 750MG/200MG C/7 OVULOS VAGINALES,1263,,0,$0.00,$0.00
,4,0,0,14/09/2015,METRONIDAZOL 2.5GR SUSP. C/120ML,2628,,0,$0.00,$0.00
,3,0,0,14/09/2015,METRONIDAZOL 500MG C/10 OVULOS,2612,,0,$0.00,$0.00
,45,0,0,14/09/2015,METRONIDAZOL 500MG C/30 COMP.,2865,,0,$0.00,$0.00
,16,0,0,14/09/2015,METRONIDAZOL 5GR SUSP. C/120ML,1453,,0,$0.00,$0.00
,54,0,0,14/09/2015,MICOFENOLATO DE MOFELITO 500MG C/50 TAB.,1648,,0,$0.00,$0.00
,6,0,0,14/09/2015,MICOFENOLATO SODICO 360MG C/120 TAB.,2822,,0,$0.00,$0.00
,273,0,0,14/09/2015,MICONAZOL 2% TUBO CREMA C/20GR,534,,0,$0.00,$0.00
,17,0,0,14/09/2015,MICONAZOL 2% TUBO GEL ORAL C/78GR,259,,0,$0.00,$0.00
,49,0,0,14/09/2015,MINOCICLINA 100MG MICROGRANULOS C/10 CAP. ,552,,0,$0.00,$0.00
,16,0,0,14/09/2015,MIRTAZAPINA 30MG C/12 TAB. DISP.,740,,0,$0.00,$0.00
,8,0,0,14/09/2015,MISOPROSTOL 200MCG C/28 TAB.,194,,0,$0.00,$0.00
,6,0,0,14/09/2015,MODAFINILO 200MG C/14 TAB.,2614,,0,$0.00,$0.00
,346,0,0,14/09/2015,MOMETASONA 0.05% SPRAY NASAL PED. C/10ML Y 60 NEBUL.,735,,0,$0.00,$0.00
,10,0,0,14/09/2015,MOMETASONA 1% SOL. FCO. C/30ML,1660,,0,$0.00,$0.00
,46,0,0,14/09/2015,MOMETASONA 1% UNG?ENTO TOPICO TUBO C/30GR,319,,0,$0.00,$0.00
,100,0,0,14/09/2015,MONTELUKAST 4MG C/10 SOBRES,1641,,0,$0.00,$0.00
,211,0,0,14/09/2015,MONTELUKAST SODICO 10MG C/20 COMP.,778,,0,$0.00,$0.00
,35,0,0,14/09/2015,MONTELUKAST SODICO 4MG C/10 TAB.,1143,,0,$0.00,$0.00
,65,0,0,14/09/2015,MONTELUKAST SODICO 5MG C/20 COMP.,779,,0,$0.00,$0.00
,67,0,0,14/09/2015,MOSAPRIDA 5MG C/30 COMP.,1656,,0,$0.00,$0.00
,67,0,0,14/09/2015,MOXIFLOXACINO + DEXAMETASONA SOL. OFT. GOTAS FCO C/5ML,2923,,0,$0.00,$0.00
,18,0,0,14/09/2015,MOXIFLOXACINO 0.5% SOL. OFT. FCO C/5ML,880,,0,$0.00,$0.00
,88,0,0,14/09/2015,MOXIFLOXACINO 400MG C/7 TAB.,86,,0,$0.00,$0.00
,157,0,0,14/09/2015,MUPIROCINA UNG?ENTO 2% TUBO C/15GR,2657,,0,$0.00,$0.00
,43,0,0,14/09/2015,NAFAZOLINA + HIPROMELOSA OFT. GOTAS FCO C/15ML,1007,,0,$0.00,$0.00
,6,0,0,14/09/2015,NAFAZOLINA 5% SOL. OFT. GOTERO FCO. C/15ML ,2597,,0,$0.00,$0.00
,40,0,0,14/09/2015,NAN A.R FORMULA LACTEA LATA C/400GR,634,,0,$0.00,$0.00
,81,0,0,14/09/2015,NAN H A 1 FORMULA LACTEA HIPOALERGENICA BIFIDUS LATA PVO. C/400GR,608,,0,$0.00,$0.00
,18,0,0,14/09/2015,NAN SIN LACTOSA FORMULA LACTEA EXCENTA DE LACTOSA LATA PVP. C/400GR,2624,,0,$0.00,$0.00
,61,0,0,14/09/2015,NAPROXENO 250MG C /30 TAB.,643,,0,$0.00,$0.00
,49,0,0,14/09/2015,NAPROXENO 500MG C/12 TAB.,627,,0,$0.00,$0.00
,52,0,0,14/09/2015,NAPROXENO SODICO + PARACETAMOL 125MG/100MG SUSP. FCO.  C/80ML,1912,,0,$0.00,$0.00
,467,0,0,14/09/2015,NAPROXENO SODICO + PARACETAMOL 275MG/300MG C/10 TAB.,2647,,0,$0.00,$0.00
,19,0,0,14/09/2015,NEOCATE POLVO C/400GR,2454,,0,$0.00,$0.00
,116,0,0,14/09/2015,NEOMICINA + CAOLIN + PECTINA 129MG/280MG C/20 TAB.,459,,0,$0.00,$0.00
,16,0,0,14/09/2015,NEOMICINA + CAOLIN + PECTINA 36.65MG/500MG SUSP. C/75ML,2629,,0,$0.00,$0.00
,110,0,0,14/09/2015,NEOMICINA + POLIMIXINA B + BACITRACINA UNG?ENTO DERMICO TUBO C/30GR,2592,,0,$0.00,$0.00
,24,0,0,14/09/2015,NEOMICINA + POLIMIXINA B + DEXAMETASONA SUSP. OFT. FCO. C/5ML,527,,0,$0.00,$0.00
,110,0,0,14/09/2015,NEOMICINA + POLIMIXINA B + DEXAMETASONA UNG?ENTO OFTALMICO TUBO C/3.5GR,526,,0,$0.00,$0.00
,14,0,0,14/09/2015,NEPAFENACO 1.0MG SOL. OFT. GOTAS C/5ML,2072,,0,$0.00,$0.00
,32,0,0,14/09/2015,NICERGOLINA 30MG C/20 GRAGEAS,767,,0,$0.00,$0.00
,6,0,0,14/09/2015,NIFEDIPINO 10MG C/20 CAP.,2875,,0,$0.00,$0.00
,19,0,0,14/09/2015,NIFEDIPINO 20MG LIB. PROL. C/28 COMP.,8,,0,$0.00,$0.00
,133,0,0,14/09/2015,NIFEDIPINO 30MG LIB. PROL. C/30 TAB.,2682,,0,$0.00,$0.00
,6,0,0,14/09/2015,NILOTIMIB 200MG C/28 CAP.,2936,,0,$0.00,$0.00
,186,0,0,14/09/2015,NIMESULIDE 100MG C/10 TAB.,628,,0,$0.00,$0.00
,51,0,0,14/09/2015,NIMODIPINO 30MG C/30 TAB.,470,,0,$0.00,$0.00
,12,0,0,14/09/2015,"NISTATINA 2,400,000UI SUSP. FCO. C/24ML",2846,,0,$0.00,$0.00
,4,0,0,14/09/2015,NITAZOXANIDA 500MG C/6 COMP.,2972,,0,$0.00,$0.00
,6,0,0,14/09/2015,NITROFURAL POMADA TUBO C/85GR,368,,0,$0.00,$0.00
,2,0,0,14/09/2015,NITROFURAL TARRO C/453.6GR,367,,0,$0.00,$0.00
,110,0,0,14/09/2015,NITROFURANTOINA 100MG C/40 CAP.,546,,0,$0.00,$0.00
,40,0,0,14/09/2015,NITROFURANTOINA 50MG C/40 CAP.,523,,0,$0.00,$0.00
,191,0,0,14/09/2015,NORELGESTROMINA + ETINILESTRADIOL C/3 PARCHES TRASDERMICO,1922,,0,$0.00,$0.00
,17,0,0,14/09/2015,NORFENILEFRINA SOL. GOTAS FCO. C/24ML,2,,0,$0.00,$0.00
,28,0,0,14/09/2015,NORFLOXACINO 400MG C/20 GRAGEAS,633,,0,$0.00,$0.00
,40,0,0,14/09/2015,NUTRAMIGEN PREMIUM LATA C/357GR,329,,0,$0.00,$0.00
,305,0,0,14/09/2015,NUTRICION COMPLETA Y BALANCEADA CON FRUCTOOLISACARIDOS CUALQUIER SABOR LATA EN POLVO C/400GR,2557,,0,$0.00,$0.00
,4,0,0,14/09/2015,OCTREOTIDA LAR 20MG I.M. AMP.,2751,,0,$0.00,$0.00
,17,0,0,14/09/2015,OLANZAPINA + FLUOXETINA 6/25MG C/14 CAP.,1180,,0,$0.00,$0.00
,52,0,0,14/09/2015,OLANZAPINA 10MG C/14 TAB.,1548,,0,$0.00,$0.00
,9,0,0,14/09/2015,OLANZAPINA 10MG C/14 TAB. DISPERSABLES,916,,0,$0.00,$0.00
,46,0,0,14/09/2015,OLANZAPINA 5MG C/14 TAB.,599,,0,$0.00,$0.00
,30,0,0,14/09/2015,OLOPATADINA 0.2% SOL. OFT. C/2.5ML,666,,0,$0.00,$0.00
,2773,0,0,14/09/2015,OMEPRAZOL 20MG C/14 CAP.,657,,0,$0.00,$0.00
,28,0,0,14/09/2015,ONDANSETRON 8MG C/10 TAB.,2843,,0,$0.00,$0.00
,9,0,0,14/09/2015,ONDANSETRON 8MG SOL. INY. C/3 AMP. DE 4ML,293,,0,$0.00,$0.00
,2,0,0,14/09/2015,ORCIPRENALINA 20MG C/30 TAB.,2007,,0,$0.00,$0.00
,109,0,0,14/09/2015,ORFENADRINA + PARACETAMOL 35MG/450MG C/50 TAB.,620,,0,$0.00,$0.00
,1,0,0,14/09/2015,OSELTAMIVIR 75MG C/10 CAP.,2654,,0,$0.00,$0.00
,120,0,0,14/09/2015,OXCARBAZEPINA 300MG C/20 GRAGEAS,833,,0,$0.00,$0.00
,12,0,0,14/09/2015,OXCARBAZEPINA 600MG C/20 GRAGEAS,1724,,0,$0.00,$0.00
,38,0,0,14/09/2015,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033,,0,$0.00,$0.00
,6,0,0,14/09/2015,OXIBUTININA 100MG/100ML FCO C/120ML,614,,0,$0.00,$0.00
,78,0,0,14/09/2015,OXIBUTININA 5MG C/30 TAB.,615,,0,$0.00,$0.00
,77,0,0,14/09/2015,OXIDO DE ZINC TUBO CREMA C/30GR,665,,0,$0.00,$0.00
,109,0,0,14/09/2015,OXIMETAZOLINA + ALCOHOL POLIVINILICO 0.25MG SOL. OFT. FCO. C/10ML,659,,0,$0.00,$0.00
,9,0,0,14/09/2015,OXIMETAZOLINA + HIALURONATO DE SODIO OFTENO 1MG/0.125GR/0.5ML C/20 AMP.,1248,,0,$0.00,$0.00
,57,0,0,14/09/2015,OXIMETAZOLINA 25MG SOL. NASAL FCO. NEB. C/20ML,231,,0,$0.00,$0.00
,46,0,0,14/09/2015,OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML,230,,0,$0.00,$0.00
,1,0,0,14/09/2015,PALIPERIDONA 75MG C/1 JER. PRELLENADA,2934,,0,$0.00,$0.00
,45,0,0,14/09/2015,"PANCREATINA + LIPASA + AMILASA + PROTEASA 10,000UI C/50 CAP.",193,,0,$0.00,$0.00
,16,0,0,14/09/2015,PANCREATINA+ESTRACTO SECO BILIS BUEY+DIMETILPOLISILOXANO 130/50/40/MG C/30 GRAGEAS,3014,,0,$0.00,$0.00
,1434,0,0,14/09/2015,PANTOPRAZOL 40MG C/14 GRAGEAS,1479,,0,$0.00,$0.00
,20,0,0,14/09/2015,PARACETAMOL + CODEINA 500MG/30MG C/30 CAP. (II),596,,0,$0.00,$0.00
,1003,0,0,14/09/2015,PARACETAMOL 1GR C/20 TAB.,810,,0,$0.00,$0.00
,469,0,0,14/09/2015,PARACETAMOL 500MG C/10 TAB.,712,,0,$0.00,$0.00
,275,0,0,14/09/2015,PARACETAMOL 750MG C/10 TAB.,2582,,0,$0.00,$0.00
,218,0,0,14/09/2015,PARACETAMOL JARABE FCO. C/120ML,2691,,0,$0.00,$0.00
,168,0,0,14/09/2015,PARACETAMOL ORAL GOTAS C/15ML,2648,,0,$0.00,$0.00
,2,0,0,14/09/2015,PARCHE DE MICROPORE OFTALMICO INF. C/20,654,,0,$0.00,$0.00
,8,0,0,14/09/2015,PARECOXIB SODICO 40MG/2ML INY. C/2 AMP.,1481,,0,$0.00,$0.00
,235,0,0,14/09/2015,PARGEVERINA + CLONIXINATO DE LISINA 10MG/125MG C/20  COMP.,694,,0,$0.00,$0.00
,3,0,0,14/09/2015,"PENICILINA CLEMIZOL + BENCILPENICILINA SODICA 1,000,000UI + 1 AMP. DE DILUYENTE",26,,0,$0.00,$0.00
,410,0,0,14/09/2015,"PENICILINA PROCAINICA + BENCILPENICILINA 800,000UI + 1 AMP. DILUYENTE C/2ML",687,,0,$0.00,$0.00
,37,0,0,14/09/2015,PENTOXIFILINA 400MG C/30 GRAGEAS,669,,0,$0.00,$0.00
,12,0,0,14/09/2015,PERFENAZINA 4MG C/30 TAB.,587,,0,$0.00,$0.00
,48,0,0,14/09/2015,PERMETRINA  5% SHAMPOO C/60ML,641,,0,$0.00,$0.00
,73,0,0,14/09/2015,PERMETRINA EMULSION C/120 APLICACIONES,2481,,0,$0.00,$0.00
,8,0,0,14/09/2015,PEROXIDO DE BENZOILO 10% TUBO GEL C/60GR,115,,0,$0.00,$0.00
,52,0,0,14/09/2015,PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR,116,,0,$0.00,$0.00
,101,0,0,14/09/2015,PIMECROLIMUS 1% CREMA C/30GR,348,,0,$0.00,$0.00
,930,0,0,14/09/2015,PIOGLITAZONA 30MG C/7 TAB.,914,,0,$0.00,$0.00
,21,0,0,14/09/2015,PIPERIDOLATO 100MG C/30 GRAGEAS,258,,0,$0.00,$0.00
,8,0,0,14/09/2015,PIRACETAM 800MG C/30 TAB.,971,,0,$0.00,$0.00
,2,0,0,14/09/2015,PIRAZINAMIDA + ETAMBUTOL + RIFAMPICINA + ISONIAZIDA 150MG/75MG/400MG/300MG C/240 TAB.,1270,,0,$0.00,$0.00
,26,0,0,14/09/2015,PIROXICAM 10MG C/20 CAP.,1079,,0,$0.00,$0.00
,129,0,0,14/09/2015,PLANTAGO OVATA + SENNA ANGUSTIFOLIA 2.71 GR/0.62 GR FCO. GRANULADO C/100GR,11,,0,$0.00,$0.00
,2,0,0,14/09/2015,POLICRESULENO + CINCOCAINA 5GR/1GR/100GR UNGUENTO TUBO C/50GR,2975,,0,$0.00,$0.00
,6,0,0,14/09/2015,POLICRESULENO 0.09 GR C/6 OVULOS,12,,0,$0.00,$0.00
,12,0,0,14/09/2015,POLIETILENGLICOL + BICAR. SODICO + CL SODIO + CL DE POTASIO POLVO 109.6GR C/4 SOBRES,623,,0,$0.00,$0.00
,212,0,0,14/09/2015,POLIETILENGLICOL FCO. POLVO C/255GR,256,,0,$0.00,$0.00
,158,0,0,14/09/2015,POLIETILENGLICOL+ PROPILENGLICOL GOTAS OFT. FCO. C/15ML,996,,0,$0.00,$0.00
