STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,,,,,,,,,,,,,,,,,,,
,41,0,0,2016-08-03,AZILSARTAN MEDOXOMILO + CLORTALIDONA 40/12.5 C/28 TAB.,2944,,,,,,,,,,,,,,,,,,,
,41,0,0,2016-08-03,AZILSARTAN MEDOXOMILO 40MG C/28 TAB.,2946,,,,,,,,,,,,,,,,,,,
,41,0,0,2016-08-03,CEFUROXIMA 250MG/5ML SUSP. C/50ML,2615,,,,,,,,,,,,,,,,,,,
,40,0,0,2016-08-03,INSULINA HUMANA 70/30 CARTUCHO C/300U C/2X3ML,427,,,,,,,,,,,,,,,,,,,
,40,0,0,2016-08-03,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-08-03,PROPRANOLOL 40MG C/30 TAB.,783,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,ALPRAZOLAM 0.50MG C/30 TAB. (II),2779,,,,,,,,,,,,,,,,,,,
,40,0,0,2016-08-03,ENOXAPARINA SODICA 60MG/0.4ML C/2 JER.S PRELLENADAS,2496,,,,,,,,,,,,,,,,,,,
,40,0,0,2016-08-03,NUTRAMIGEN PREMIUM LATA C/357GR,329,,,,,,,,,,,,,,,,,,,
,39,0,0,2016-08-03,ACICLOVIR TUBO CREMA C/5GR,2607,,,,,,,,,,,,,,,,,,,
,39,0,0,2016-08-03,SALMETEROL + FLUTICASONA 50/100MCG SOL. INHAL C/60 DOSIS,2493,,,,,,,,,,,,,,,,,,,
,39,0,0,2016-08-03,FLUCONAZOL+ TINIDAZOL 37.5MG/500MG C/4 TAB.,1262,,,,,,,,,,,,,,,,,,,
,39,0,0,2016-08-03,RIVASTIGMINA 4.6MG C/30 PARCHES,1746,,,,,,,,,,,,,,,,,,,
,38,0,0,2016-08-03,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120,,,,,,,,,,,,,,,,,,,
,38,0,0,2016-08-03,DIMENHIDRINATO JARABE FCO. C/120ML,284,,,,,,,,,,,,,,,,,,,
,38,0,0,2016-08-03,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,,,,,,,,,,,,,,,,,,,
,38,0,0,2016-08-03,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862,,,,,,,,,,,,,,,,,,,
,37,0,0,2016-08-03,L-ORNITINA + L-ASPARTATO 3GR C/10 SOBRES GRANULADOS,432,,,,,,,,,,,,,,,,,,,
,37,0,0,2016-08-03,CALCITRIOL 0.25MCG C/50 CAP.,1862,,,,,,,,,,,,,,,,,,,
,37,0,0,2016-08-03,METRONIDAZOL .75% TUBO GEL C/30GR,567,,,,,,,,,,,,,,,,,,,
,37,0,0,2016-08-03,ETAMSILATO 500MG C/20 COMP.,272,,,,,,,,,,,,,,,,,,,
,37,0,0,2016-08-03,CLORHIDRATO DE BENCIDAMINA 45MG SOL. C/30ML,2668,,,,,,,,,,,,,,,,,,,
,37,0,0,2016-08-03,INDOMETACINA 50MG C/28 CAP.,525,,,,,,,,,,,,,,,,,,,
,37,0,0,2016-08-03,PIROXICAM 10MG C/20 CAP.,1079,,,,,,,,,,,,,,,,,,,
,37,0,0,2016-08-03,TERAZOSINA 5MG C/30 TAB.,9,,,,,,,,,,,,,,,,,,,
,36,0,0,2016-08-03,ENOXAPARINA SODICA 40MG/0.4ML C/2 JER.S PRELLENADAS,179,,,,,,,,,,,,,,,,,,,
,36,0,0,2016-08-03,ESTRADIOL + DROSPIRENONA 1MG/2MG C/28 COMPS. RECUB.,1375,,,,,,,,,,,,,,,,,,,
,36,0,0,2016-08-03,CALCIO 500MG ENV. C/12 COMP.,209,,,,,,,,,,,,,,,,,,,
,36,0,0,2016-08-03,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-08-03,NAN A.R FORMULA LACTEA LATA C/400GR,634,,,,,,,,,,,,,,,,,,,
,36,0,0,2016-08-03,CALAMINA LOCION FCO. 180ML,160,,,,,,,,,,,,,,,,,,,
,35,0,0,2016-08-03,MONTELUKAST SODICO 4MG C/10 TAB.,1143,,,,,,,,,,,,,,,,,,,
,52,0,0,2016-08-03,LIRAGLUTIDE 0.6MG FLEXPEN,2969,,,,,,,,,,,,,,,,,,,
,35,0,0,2016-08-03,CLONIXITATO DE LISINA + CICLOBENZAPRINA 125/5 C/20 TAB.,2307,,,,,,,,,,,,,,,,,,,1
,35,0,0,2016-08-03,DILTIAZEM 90MG C/20 TAB.,28,,,,,,,,,,,,,,,,,,,
,34,0,0,2016-08-03,DROPROPIZINA 30MG C/15 TAB. ,2413,,,,,,,,,,,,,,,,,,,
,34,0,0,2016-08-03,AMITRIPTILINA 25MG C/50 TAB.,84,,,,,,,,,,,,,,,,,,,
,34,0,0,2016-08-03,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625,,,,,,,,,,,,,,,,,,,
,34,0,0,2016-08-03,NIFEDIPINO 10MG C/20 CAP.,2875,,,,,,,,,,,,,,,,,,,
,34,0,0,2016-08-03,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 80MG/80MG C/20 CAP.,2840,,,,,,,,,,,,,,,,,,,
,34,0,0,2016-08-03,ESPIRONOLACTONA 100MG C/30 TAB.,2573,,,,,,,,,,,,,,,,,,,
,34,0,0,2016-08-03,DILTIAZEM 60MG C/30 COMPS.,82,,,,,,,,,,,,,,,,,,,
,34,0,0,2016-08-03,TRIMEBUTINA 200MG C/20 TAB,3037,,,,,,,,,,,,,,,,,,,
,33,0,0,2016-08-03,INDACATEROL 150MG C/30 CAP.,2918,,,,,,,,,,,,,,,,,,,
,33,0,0,2016-08-03,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38,,,,,,,,,,,,,,,,,,,
,33,0,0,2016-08-03,KETANSERINA + METRONIDAZOL + MICONAZOL 36MG C/10 OVULOS,2245,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,CLINDAMICINA + PEROXIDO DE BENZOILO 5GR/100GR EN 100GR TUBO GEL C/30GR,449,,,,,,,,,,,,,,,,,,,
,36,0,0,2016-08-03,ETANERCEPT 25MG FCO. C/4 AMP.,349,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-08-03,NICERGOLINA 30MG C/20 GRAGEAS,767,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-08-03,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033,,,,,,,,,,,,,,,,,,,
,12,0,0,2016-08-03,AZATIOPRINA 50MG C/50 TAB.,51,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-08-03,CLEBOPRIDA 500MG C/30 COMP.,2914,,,,,,,,,,,,,,,,,,,
,10,0,0,2016-08-03,ALBENDAZOL 200MG C/2 TAB.,957,,,,,,,,,,,,,,,,,,,
,30,0,0,2016-08-03,ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML,95,,,,,,,,,,,,,,,,,,,
,30,0,0,2016-08-03,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798,,,,,,,,,,,,,,,,,,,
,30,0,0,2016-08-03,PROPRANOLOL 10MG C/50 TAB.,3029,,,,,,,,,,,,,,,,,,,
,30,0,0,2016-08-03,ERDOSTEINA 300MG C/20 CAP.,1820,,,,,,,,,,,,,,,,,,,
,30,0,0,2016-08-03,SILIMARINA 70MG C/20 COMP.,2151,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-08-03,RIVAROXABAN 20MG C/28 COMP.,2937,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-08-03,MOMETASONA 1% UNGUENTO TOPICO TUBO C/30GR,319,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-08-03,SOL. ESTERILIZANTE + ANTISEPTICA DE SUPEROXIDACION FCO. C/240ML,1310,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-08-03,ESTOLATO DE ERITROMICINA 500MG C/20 TAB.,1905,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-08-03,CARVEDILOL 25MG C/14 TAB.,2594,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-08-03,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-08-03,CLORMADINONA 5MG C/20 TAB.,494,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-08-03,CIPROTERONA + ETINILESTRADIOL 2MG/.035MG C/21 GRAGEAS ,1522,,,,,,,,,,,,,,,,,,,
,28,0,0,2016-08-03,ANASTROZOL 1MG C/28 TAB.,35,,,,,,,,,,,,,,,,,,,
,28,0,0,2016-08-03,ACIDO ACETILSALICILICO 500MG C/20 TAB.,2768,,,,,,,,,,,,,,,,,,,
,28,0,0,2016-08-03,CLORHIDRATO DE BETAXOLOL 2.5GR SUSP OFT.  C/5ML,121,,,,,,,,,,,,,,,,,,,
,28,0,0,2016-08-03,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-08-03,CLORHIDRATO DE BIPERIDENO 2MG C/30 TAB.,2798,,,,,,,,,,,,,,,,,,,
,28,0,0,2016-08-03,ESTRADIOL + TRIMEGESTONA CONTINUO 1MG/.125MG C/28 GRAGEAS,842,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,BROMAZEPAM 3MG C/30 TAB.,588,,,,,,,,,,,,,,,,,,,
,28,0,0,2016-08-03,ESPIRONOLACTONA 25MG C/30 TAB.,2572,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,TACROLIMUS 1MG C/50 TAB.,2894,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,SUCRALFATO 1GR C/40 TAB.,2653,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,TEGASEROD 6MG C/30 COMP.,912,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,AZILSARTAN MEDOXOMILO 80MG C/28 TAB.,2947,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,LACTULOSA + PARAFINA LIQUIDA + PARAFINA BLANCA GEL ORAL FCO. C/150GR,2968,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,PRAMIPEXOL 0.5MG C/30 TAB.,2411,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,ATOMOXETINA 25MG C/14 CAP.,794,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,ACIDO ACEXAMICO + NEOMICINA UNGUENTO 5GR/0.4GR EN 100GR TUBO C/40GR,727,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,ITRACONAZOL + SECNIDAZOL C/12 CAP.,1370,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,LAMOTRIGINA 25MG C/28 TAB. DISP.,709,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,DIFENIDOL 40MG/2ML SOL. INY. C/2 AMP.,273,,,,,,,,,,,,,,,,,,,
,27,0,0,2016-08-03,TRIMETOPRIMA + SULFAMETOXAZOL 40MG/200MG/5MG SUSP. FCO. C/120ML,2631,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,NEOMICINA + CAOLIN + PECTINA 36.65MG/500MG SUSP. C/75ML,2629,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,PARACETAMOL + CODEINA 500MG/30MG C/30 CAP. (II),596,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,LEVOCETIRIZINA GOTAS C/10ML,2736,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,DESVENLAFAXINA 50MG C/28 COMP.,2905,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,BROMURO DE IPRATROPIO 20MCG SUSP. AEROSOL C/200 DOSIS EN 10ML,62,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,ADAPALENE 1% CREMA C/30GR,1552,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,ANFEBUTAMONA 150MG LIB. PROL. C/30 TAB.,891,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,KETOCONAZOL 200MG C/10 TAB.,2625,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-08-03,LUTENIA + ZEAXANTINA SUPLEMENTO ALIMENTICIO DE LIB PROLONGADA 57GR C/60 TAB.,926,,,,,,,,,,,,,,,,,,,
,25,0,0,2016-08-03,AMOXICILINA/ACIDO CLAVULANICO 200MG/285MG/5ML FCO. C/40ML,1852,,,,,,,,,,,,,,,,,,,
,25,0,0,2016-08-03,SULFADIACINA DE PLATA MICRONIZADA 1% CREMA TUBO C/30GR,67,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,SOMATROPINA 10MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3000,,,,,,,,,,,,,,,,,,,
,25,0,0,2016-08-03,DIPROPINATO DE BETAMETASONA + CALCIPOTRIOL 5MG/50MG TUBO UNGUENTO C/30GR,1026,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,ALLIUM CEPAE + ALANTOINA TUBO GEL C/20GR,528,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,BIMATOPROST GOTAS 0.03% SOL. OFT. C/3ML,1058,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,QUETIAPINA 300MG C/30 TAB. LIB PROL.,2353,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,ATOMOXETINA 60MG C/14 CAP.,966,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,CLINDAMICINA + KETOCONAZOL 800/100MG C/3 TAB. VAGINALES,1029,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,ONDANSETRON 8MG C/10 TAB.,2843,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-08-03,DIMENHIDRINATO 50MG C/20 TAB.,2652,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,POLIETILENGLICOL + BICAR. SODICO + CL SODIO + CL DE POTASIO POLVO 109.6GR C/4 SOBRES,623,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,VALPROATO DE MAGNESIO 500MG C/20 TAB.,37,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,FELODIPINO + METOPROLOL 5/47.5MG C/14 TAB.,1176,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,ALPRAZOLAM 1MG C/30 COMP. (II),1448,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-08-03,NAFAZOLINA + HIPROMELOSA OFT. GOTAS FCO C/15ML,1007,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-08-03,DIAZEPAM + DEXTROPROPOXIFENO + PARACETAMOL C/20 TAB. (II),590,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-08-03,ACETATO DE CALCIO + SULFATO DE ALUMINIO C/12 SOBRES,280,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-08-03,LACOSAMIDA 100MG C/28 TAB.,2990,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-08-03,OXCARBAZEPINA 600MG C/20 GRAGEAS,1724,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-08-03,SULFATO DE AMANTADINA 100MG C/30 TAB.,703,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-08-03,BIMATOPROST + TIMOLOL 0.03%/0.05% SOL. OFT. C/3ML,1793,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-08-03,ATOMOXETINA 18MG C/14 CAP.,804,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-08-03,CEFTIBUTEN 36MG/ML SUSP. FCO C/30ML,167,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-08-03,LIOFILIZADO ESTANDARIZADO DE LISADO BACTERIANOS INFANTIL 3.5MGS. C/10 CAP.,135,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-08-03,VERAPAMILO 40MG C/30 TAB.,274,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,"ACIDO ASCORBICO + VITAMINA A + ERGOCALCIFERO VIT. A,C,D SOL. GOTAS C/15ML",2770,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-08-03,BROMURO DE TIOTROPIO C/30 CAP. + DISPOSITIVO DOSIFICADOR,2878,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-08-03,SALMETEROL + FLUTICASONA 50MCG/500MG FCO. C/60 DOSIS,2738,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-08-03,DOMPERIDONA SUSP. C/60ML,1011,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-08-03,ISOCONAZOL TUBO CREMA C/40GR Y 7 APLICADORES,433,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,VERALIPRIDA 100MG C/20 CAP.,4,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-08-03,HIDROSMINA 200MG C/20 CAP.,1730,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-08-03,NIFEDIPINO 20MG LIB. PROL. C/28 COMP.,8,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-08-03,ISOCONAZOL 600MG C/1 OVULO,434,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-08-03,IMIQUIMOD SOBRES 250MG AL 5% C/12 SOBRES,15,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-08-03,CITICOLINA 500MG C/10 COMP.,2632,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-08-03,ACIDO ASCORBICO + VITAMINA + VITAMINA C 1GR C/10 TAB.,2772,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-08-03,CLINDAMICINA 300MG C/2ML AMP.,238,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-08-03,HIALUNARATO DE SODIO 4.0MG D.U. C/20 ENVASES DE 0.5ML,1112,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-08-03,OLANZAPINA + FLUOXETINA 6/25MG C/14 CAP.,1180,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-08-03,PIPERIDOLATO 100MG C/30 GRAGEAS,258,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-08-03,MOXIFLOXACINO 0.5% SOL. OFT. FCO C/5ML,880,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-08-03,DEXAMETASONA + FENILEFRINA SOL. OFT. FCO. C/10ML,1506,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-08-03,LIOFILIZADO ESTANDARIZADO DE LISADOS BACTERIANOS CAPSULAS ADULTOS 7MG C/10 CAP.,1795,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-08-03,PREDNISONA 50MG C/20 TAB.,689,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-08-03,NAN SIN LACTOSA FORMULA LACTEA EXCENTA DE LACTOSA LATA PVP. C/400GR,2624,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-08-03,CINARIZINA 75MG ENV. C/60 TAB.,237,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,NORFLOXACINO 400MG C/20 GRAGEAS,633,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-08-03,YODOPUVIDONA BUCOFARINGEO SOL. FCO. C/120ML ,793,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-08-03,MIRTAZAPINA 30MG C/12 TAB. DISP.,740,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-08-03,OLOPATADINA 0.2% SOL. OFT. C/2.5ML,666,,,,,,,,,,,,,,,,,,,
,9,0,0,2016-08-03,PROPRANOLOL 20MG C/24 TAB.,2976,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-08-03,NEPAFENACO 1.0MG SOL. OFT. GOTAS C/5ML,2072,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-08-03,BRINZOLAMIDA 1% SUSP. OFT. FCO. C/5ML,46,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-08-03,CEFUROXIMA 500MG C/10 TAB.,1488,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-08-03,VERAPAMILO 180MG C/15 TAB.,275,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-08-03,TESTOSTERONA 250MG/1ML C/1 AMP.,2882,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-08-03,SUPLEMENTO DE AMINOACIDOS Y CALORIAS POLVO SOBRE C/110GR,1733,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,CLORMADINONA + MESTRANOL 2MG/80MCG C/21 TAB.,764,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,ACIDO POLIACRILICO GEL OFTALMICO TUBO C/10GR,879,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,DINITRATO DE ISOSORBIDA 5MG C/20 TAB.,2859,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,"BENCILPENICILINA SODICA 1,000,000 UI + 1 FCO. C/2ML AMP. DIL.",707,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,BROMHIDRATO DE GALANTAMINA 8MG C/14 CAP.,1587,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,TOLNAFTATO 1% SOL. FCO C/20ML,824,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,OXIMETAZOLINA + HIALURONATO DE SODIO OFTENO 1MG/0.125GR/0.5ML C/20 AMP.,1248,,,,,,,,,,,,,,,,,,,
,8,0,0,2016-08-03,REPAGLINIDA 2MG C/30 COMP.,1042,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-08-03,DILTIAZEM 180MG LIB. PROL. C/12 TAB.,2818,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-08-03,"NISTATINA 2,400,000UI SUSP. FCO. C/24ML",2846,,,,,,,,,,,,,,,,,,,
,18,0,0,2016-08-03,EMTRICITABINA + TENOFOVIR DISOPROXIL FUMARATO C/30 TAB.,854,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-08-03,DICLOXACILINA 250MG C/20 CAP.,85,,,,,,,,,,,,,,,,,,,
,17,0,0,2016-08-03,VERAPAMILO + TRANDOLAPRIL 180MG/2MG LIB. PROL. C/15 TAB.,1567,,,,,,,,,,,,,,,,,,,
,6,0,0,2016-08-03,DEXAMETASONA + TOBRAMICINA UNGUENTO OFT. TUBO C/3.5GR,2676,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-08-03,METRONIDAZOL 5GR SUSP. C/120ML,1453,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-08-03,BUDESONIDA + FORMOTEROL 80MG/4.5MCG SPRAY,1782,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-08-03,ESTRADIOL + NORGESTREL 2MG/0.5MG C/21 GRAGEAS (11 BLANCAS Y 10 COLOR),682,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-08-03,FLUTICASONA 0.5MG/2ML C/10 AMP.,1069,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-08-03,BACLOFENO 10MG C/100 TAB.,2980,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-08-03,ACIDO VALPROICO 250MG C/30 CAP.,264,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-08-03,COLISTIMETATO DE SODIO 150MG FCO. AMP.,3013,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-08-03,FLUTICASONA 250MCG FCO. PRESURIZADO C/60 DOSIS,360,,,,,,,,,,,,,,,,,,,
,16,0,0,2016-08-03,MEDROXIPROGESTERONA 10MG C/10 TAB.,1555,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,CARBONATO DE LITIO 300MG C/50 TAB.,243,,,,,,,,,,,,,,,,,,,
,5,0,0,2016-08-03,AMPICILINA 1GR I.M. C/1 AMP.,99,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-08-03,OXIBUTININA 100MG/100ML FCO C/120ML,614,,,,,,,,,,,,,,,,,,,
,3,0,0,2016-08-03,SUBSALICILATO DE BISMUTO SUSP. FCO C/120ML,2868,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-08-03,EPLERENONA 25MG C/30 TAB.,445,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-08-03,PREDNISOLONA 100MG SOL. FCO. C/100ML,388,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-08-03,ERDOSTEINA SOL. C/90ML,2963,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-08-03,CINOSTAZOL 100MG C/30 TAB.,2949,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-08-03,FLEET FOSFOSODA SOL. ORAL C/45ML,2965,,,,,,,,,,,,,,,,,,,
,1,0,0,2016-08-03,FUROSEMIDA 20MG C/36 TAB.,484,,,,,,,,,,,,,,,,,,,
,15,0,0,2016-08-03,TERAZOSINA 2MG ENV. C/20 TAB.,837,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,DESVENLAFAXINA 100ML C/28 COMP.,2899,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,HIPROMELOSA SOL. OFT GOTAS C/15ML,1437,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,MICONAZOL 2% TUBO GEL ORAL C/78GR,259,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,CLORHIDRATO AMITRIPTILINA + DIAZEPAM + PERFENACINA 10MG/3MG/2MG C/30 TAB.,574,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,MALEATO DE TIMOLOL SOL. OFT. 5% C/15ML,451,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,BUPRENORFINA 30MG C/4 PARCHES (II),2758,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,DIGOXINA 0.25MG C/60 TAB.,2816,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,ACICLOVIR COMPRIMIDOS 200MG C/25 COMP.,1424,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,ACETONIDO DE FLUOCINOLONA TUBO C/30GR,511,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,MESALAZINA 1GR C/30 SOBRES GRANULADOS,1526,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-08-03,LINEZOLID 600MG C/10 TAB.,1060,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,ARIPIPRAZOL 15MG C/10 TAB.,50,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,LEVOCETIRIZINA SOL. INFANTIL C/150ML,2735,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,RIMANTADINA 100MG C/14 CAP.,2393,,,,,,,,,,,,,,,,,,,
,14,0,0,2016-08-03,TRIBENOSIDO + LIDOCAINA 400MG C/5 SUP.,681,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,ALOGLUTAMOL 500MG C/20 COMP.,758,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,LEVETIRACETAM SOL. 100MG C/150ML,2023,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,RISPERIDONA 1MG/ML SOL. FCO. C/60ML,2139,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,DECANOATO DE FLUPENTIXOL 20MG C/1 AMP. DE 2ML (III),580,,,,,,,,,,,,,,,,,,,
,13,0,0,2016-08-03,"INSULINA HUMANA RAPIDA 1,000UI FCO. C/10ML",2639,,,,,,,,,,,,,,,,,,,
