,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,50,0,0,0,TRIAMCINOLONA 56.10MG SUSP. FCO C/16.5ML,610,,,,,
,30,0,0,0,TRIAZOLAM 0.250MG C/30 TAB.,582,,,,,
,50,0,0,0,TRIBENOSIDO + LIDOCAINA TUBO C/30GR,680,,,,,
,30,0,0,0,TRIMEBUTINA 200MG C/20 TAB,3037,,,,,
,19,0,0,0,TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML,218,,,,,
,9,0,0,0,TRIMETOPRIMA + SULFAMETOXAZOL 160MG/800MG C/14 TAB.,1920,,,,,
,2,0,0,0,TRIMETOPRIMA + SULFAMETOXAZOL 40MG/200MG/5MG SUSP. FCO. C/120ML,2631,,,,,
,3,0,0,0,TRIMETOPRIMA + SULFAMETOXAZOL 80/400MG C/20 TAB.,852,,,,,
,100,0,0,0,TRINITRATO DE GLICERILO 18MG x PARCHE (5MG/24 Hrs C/7),2143,,,,,
,2,0,0,0,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144,,,,,
,4,0,0,0,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,,,,,
,7,0,0,0,TROXERUTINA + CUMARINA 180MG/30MG C/30 GRAGEAS,1075,,,,,
,3,0,0,0,VALPROATO DE MAGNESIO 200MG/1ML SUSP. FCO C/40ML,2839,,,,,
,2,0,0,0,VALPROATO DE MAGNESIO 400MG C/20 TAB.,71,,,,,
,12,0,0,0,VALPROATO DE MAGNESIO 500MG C/20 TAB.,37,,,,,
,2,0,0,0,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38,,,,,
,54,0,0,0,VALPROATO SEMISODICO 500MG LIB. RET. C/30 COMP.,337,,,,,
,9,0,0,0,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,,,,,
,140,0,0,0,VALSARTAN + HIDROCLORTIAZIDA 160MG/25MG C/30 GRAGEAS,233,,,,,
,100,0,0,0,VALSARTAN 160MG C/30 GRAGEAS,1767,,,,,
,20,0,0,0,VENLAFAXINA 75MG C/20 CAP.,602,,,,,
,7,0,0,0,VERALIPRIDA 100MG C/20 CAP.,4,,,,,
,20,0,0,0,VERAPAMILO + TRANDOLAPRIL 180MG/2MG LIB. PROL. C/15 TAB.,1567,,,,,
,2,0,0,0,VERAPAMILO 40MG C/30 TAB.,274,,,,,
,240,0,0,0,VILDAGLIPTINA + METFORMINA 50MG/850MG C/60 COMP.,2924,,,,,
,35,0,0,0,VITAMINA A + OXIDO ZINC + ACIDO BORICO + ALANTOINA POMADA TUBO C/60GR,418,,,,,
,118,0,0,0,VITAMINAS + HIERRO C/36 TAB.,111,,,,,
,50,0,0,0,VITAMINAS + MINERALES PRENATALES C/30 TAB.,1678,,,,,
,50,0,0,0,VITAMINAS PRENATALES C/28 CAP.,1754,,,,,
,9,0,0,0,YODOPUVIDONA BUCOFARINGEO SOL. FCO. C/120ML ,793,,,,,
